#FILENAME= 'hlsp_exo_kepler_phot_KPLR11853905_kep_v1.0_dtr.txt'
#TARGNAME= 'KPLR11853905'
#TELESCOP= 'Kepler'            / Telescope used for observation
#INSTRUME= 'Photometer'        / Instrument used for observation
#RA_TARG =           285.61533 / [deg] target right ascension (J2000)
#DEC_TARG=            50.13575 / [deg] target declination (J2000)
#RMAGTARG=              12.135 / target r magnitude from KIC
#G-R_TARG=               0.479 / target g-r magnitude from KIC
#DATEMIN =      2454953.538374 / earliest observation date
#DATEMAX =      2454997.983269 / latest observation date
#CAD_TIME=           1765.4976 / [s] median time between samples
#TIME_FIL=             0.96596 / fraction of time interval with observations
#FLUXRMS =          1.1695e-04 / rms of sigma-clipped detrended normalized flux
# 
#NPTS    =                2102 / number of time samples
#COLUMN_1= 'HJD'               / Heliocentric Julian Date
#COLUMN_2= 'Detr_Norm_Flux'    / detrended normalized flux in Kepler bandpass
# 
2454954.703137   0.999869
2454954.723572   1.000082
2454954.744006   0.999918
2454954.764441   1.000059
2454954.784875   1.000047
2454954.805309   1.000195
2454954.825744   1.000053
2454954.846178   1.000001
2454954.866613   0.999918
2454954.887047   1.000073
2454954.907482   1.000118
2454954.927916   1.000211
2454954.948350   1.000055
2454954.968785   1.000067
2454954.989219   1.000061
2454955.009654   1.000108
2454955.030089   0.999908
2454955.050522   1.000148
2454955.070957   0.999985
2454955.091391   0.999936
2454955.111826   1.000190
2454955.132261   1.000104
2454955.152695   0.999928
2454955.173129   0.999937
2454955.193563   1.000007
2454955.213998   0.999971
2454955.234433   0.999920
2454955.254867   0.999964
2454955.275302   1.000127
2454955.295735   0.999842
2454955.316170   0.999984
2454955.336604   0.999939
2454955.357039   0.999901
2454955.377474   1.000110
2454955.397908   1.000008
2454955.418342   0.999847
2454955.438776   1.000050
2454955.459211   0.999783
2454955.479646   1.000037
2454955.500080   0.999911
2454955.520515   0.999942
2454955.540949   0.999907
2454955.561383   0.999871
2454955.581818   0.999937
2454955.602252   1.000124
2454955.622687   1.000176
2454955.643122   1.000136
2454955.663556   1.000039
2454955.683990   0.999694
2454955.704424   1.000034
2454955.724859   1.000077
2454955.745294   1.000147
2454955.765728   0.999853
2454955.786163   1.000084
2454955.806596   1.000203
2454955.827031   1.000038
2454955.847465   1.000297
2454955.867900   0.999835
2454955.888335   0.999919
2454955.908769   1.000186
2454955.929203   1.000006
2454955.949637   1.000071
2454955.970072   0.999958
2454955.990507   0.999918
2454956.010941   1.000020
2454956.031376   0.999839
2454956.051810   0.999968
2454956.072244   1.000094
2454956.092679   0.999919
2454956.113113   0.999924
2454956.133548   1.000051
2454956.153982   1.000107
2454956.174416   1.000023
2454956.194851   0.999920
2454956.215285   1.000069
2454956.235720   1.000109
2454956.256155   0.999925
2454956.276589   1.000055
2454956.297024   1.000018
2454956.317457   0.999985
2454956.337892   1.000051
2454956.358326   0.999980
2454956.378761   1.000073
2454956.399196   0.999888
2454956.419630   1.000069
2454956.440064   1.000080
2454956.460498   1.000103
2454956.480933   0.999995
2454956.501368   1.000027
2454956.521802   0.999812
2454956.542237   0.999558
2454956.562670   0.999278
2454956.583105   0.999384
2454956.603540   0.999316
2454956.623974   0.999332
2454956.644409   0.999282
2454956.664843   0.999415
2454956.685277   0.999477
2454956.705712   1.000046
2454956.726146   0.999992
2454956.746581   0.999969
2454956.767015   0.999943
2454956.787450   0.999869
2454956.807884   0.999820
2454956.828318   1.000018
2454956.848753   0.999957
2454956.869187   1.000003
2454956.889622   0.999938
2454956.910057   0.999976
2454956.930490   1.000042
2454956.950925   1.000043
2454956.971359   0.999944
2454956.991794   1.000065
2454957.012228   1.000000
2454957.032663   1.000049
2454957.053098   0.999935
2454957.073531   1.000092
2454957.093966   1.000013
2454957.114401   1.000190
2454957.134835   1.000102
2454957.155270   0.999981
2454957.175704   1.000092
2454957.196138   1.000107
2454957.216572   0.999880
2454957.237007   0.999948
2454957.257442   0.999970
2454957.277876   0.999951
2454957.298311   0.999959
2454957.318745   0.999789
2454957.339179   0.999982
2454957.359614   1.000099
2454957.380048   1.000197
2454957.400483   0.999997
2454957.420918   1.000042
2454957.441351   1.000070
2454957.461786   1.000043
2454957.482220   0.999905
2454957.502655   1.000045
2454957.523089   0.999825
2454957.543524   0.999939
2454957.563958   0.999962
2454957.584392   0.999891
2454957.604827   0.999914
2454957.625262   0.999931
2454957.645696   1.000145
2454957.666130   1.000111
2454957.686564   1.000000
2454957.706999   1.000131
2454957.727434   0.999971
2454957.747868   0.999960
2454957.768303   1.000103
2454957.788737   1.000019
2454957.809172   1.000010
2454957.829606   1.000020
2454957.850040   0.999949
2454957.870475   1.000128
2454957.890909   0.999914
2454957.911344   0.999964
2454957.931778   1.000201
2454957.952212   1.000040
2454957.972647   0.999943
2454957.993081   1.000093
2454958.013516   0.999973
2454958.033950   1.000067
2454958.054385   0.999907
2454958.074819   1.000016
2454958.095253   1.000143
2454958.115688   0.999929
2454958.136122   0.999947
2454958.156557   1.000006
2454958.176991   0.999957
2454958.197425   0.999970
2454958.217860   0.999823
2454958.238295   0.999909
2454958.258729   0.999958
2454958.279163   0.999947
2454958.299598   0.999922
2454958.320032   0.999893
2454958.340467   1.000021
2454958.360901   0.999979
2454958.381335   0.999953
2454958.401770   1.000114
2454958.422205   1.000174
2454958.442638   1.000214
2454958.463073   1.000061
2454958.483508   0.999982
2454958.503942   0.999944
2454958.524377   1.000054
2454958.544811   0.999969
2454958.565245   1.000075
2454958.585680   1.000008
2454958.606114   1.000038
2454958.626548   1.000062
2454958.646983   0.999815
2454958.667418   1.000020
2454958.687853   0.999747
2454958.708286   0.999998
2454958.728721   1.000031
2454958.749155   1.000095
2454958.769590   1.000100
2454958.790024   0.999942
2454958.810459   0.999902
2454958.830893   1.000037
2454958.851327   0.999953
2454958.871762   1.000216
2454958.892196   0.999909
2454958.912631   0.999916
2454958.933066   1.000004
2454958.953499   1.000072
2454958.973934   1.000070
2454958.994368   1.000004
2454959.014803   1.000098
2454959.035238   1.000090
2454959.055672   0.999952
2454959.076106   1.000085
2454959.096541   0.999926
2454959.116975   0.999964
2454959.137410   1.000044
2454959.157844   1.000014
2454959.178279   0.999915
2454959.198713   0.999920
2454959.219147   0.999943
2454959.239582   1.000237
2454959.260016   1.000100
2454959.280451   0.999962
2454959.300885   0.999870
2454959.321319   0.999902
2454959.341754   1.000090
2454959.362188   1.000073
2454959.382623   1.000061
2454959.403057   1.000051
2454959.423492   0.999973
2454959.443927   1.000071
2454959.464360   1.000021
2454959.484795   0.999885
2454959.505229   0.999904
2454959.525664   0.999949
2454959.546098   0.999940
2454959.566533   0.999989
2454959.586967   0.999915
2454959.607402   0.999886
2454959.627836   0.999953
2454959.648270   1.000078
2454959.668705   0.999812
2454959.689140   1.000105
2454959.709574   1.000226
2454959.730008   0.999987
2454959.750442   0.999523
2454959.770877   0.999456
2454959.791312   0.999200
2454959.811746   0.999076
2454959.832180   0.999282
2454959.852615   0.999224
2454959.873049   0.999217
2454959.893484   0.999218
2454959.913918   0.999907
2454959.934353   1.000080
2454959.954787   0.999798
2454959.975221   1.000042
2454959.995656   1.000031
2454960.016090   1.000218
2454960.036525   0.999902
2454960.056960   1.000109
2454960.077393   1.000083
2454960.097828   0.999941
2454960.118262   0.999949
2454960.138697   0.999899
2454960.159132   1.000006
2454960.179566   0.999955
2454960.200001   0.999893
2454960.220435   0.999994
2454960.240869   1.000068
2454960.261303   0.999959
2454960.281738   1.000056
2454960.302173   1.000082
2454960.322607   1.000114
2454960.343041   0.999983
2454960.363475   0.999916
2454960.383910   0.999970
2454960.404345   0.999964
2454960.424779   1.000079
2454960.445214   0.999845
2454960.465648   1.000013
2454960.486082   1.000074
2454960.506517   0.999987
2454960.526951   0.999951
2454960.547386   1.000017
2454960.567821   0.999943
2454960.588254   0.999950
2454960.608688   1.000049
2454960.629123   1.000043
2454960.649558   0.999979
2454960.669993   0.999992
2454960.690427   0.999941
2454960.710861   1.000031
2454960.731295   0.999889
2454960.751730   1.000139
2454960.772164   1.000049
2454960.792599   0.999978
2454960.813034   1.000090
2454960.833467   0.999889
2454960.853902   1.000029
2454960.874336   1.000113
2454960.894771   0.999947
2454960.915206   1.000078
2454960.935640   1.000094
2454960.956075   1.000267
2454960.976508   0.999989
2454960.996943   1.000051
2454961.017378   0.999881
2454961.037812   1.000011
2454961.058247   0.999948
2454961.078682   1.000041
2454961.099115   1.000080
2454961.119549   0.999897
2454961.139984   1.000161
2454961.160419   1.000145
2454961.180853   0.999912
2454961.201288   1.000189
2454961.221722   0.999964
2454961.242156   0.999920
2454961.262591   1.000004
2454961.283025   1.000015
2454961.303460   1.000071
2454961.323895   1.000100
2454961.344328   1.000037
2454961.364763   0.999977
2454961.385197   0.999846
2454961.405632   1.000077
2454961.426067   0.999978
2454961.446501   0.999906
2454961.466935   1.000040
2454961.487369   1.000038
2454961.507804   0.999974
2454961.528239   0.999883
2454961.548673   1.000076
2454961.569108   0.999928
2454961.589542   0.999872
2454961.609976   0.999972
2454961.630410   0.999876
2454961.650845   1.000118
2454961.671280   1.000003
2454961.691715   0.999881
2454961.712149   1.000091
2454961.732582   0.999877
2454961.753017   0.999939
2454961.773451   1.000065
2454961.793887   1.000018
2454961.814321   1.000018
2454961.834756   0.999743
2454961.855189   1.000051
2454961.875623   1.000075
2454961.896059   1.000003
2454961.916493   1.000013
2454961.936928   0.999951
2454961.957362   1.000044
2454961.977795   0.999957
2454961.998230   0.999940
2454962.018665   0.999999
2454962.039100   0.999991
2454962.059534   0.999949
2454962.079969   1.000034
2454962.100402   1.000088
2454962.120837   0.999946
2454962.141272   0.999763
2454962.161706   1.000032
2454962.182141   0.999996
2454962.202575   1.000017
2454962.223008   1.000132
2454962.243444   0.999848
2454962.263878   0.999996
2454962.284313   1.000047
2454962.304747   1.000019
2454962.325182   1.000026
2454962.345615   1.000136
2454962.366050   0.999956
2454962.386485   0.999943
2454962.406919   1.000199
2454962.427354   0.999987
2454962.447788   1.000005
2454962.468223   0.999879
2454962.488657   1.000045
2454962.509091   1.000010
2454962.529526   0.999880
2454962.549960   0.999681
2454962.570395   0.999965
2454962.590830   0.999965
2454962.611263   1.000016
2454962.631698   1.000058
2454962.652132   0.999801
2454962.672567   1.000071
2454962.693002   1.000139
2454962.713436   0.999793
2454962.733870   1.000023
2454962.754304   0.999893
2454962.774739   1.000030
2454962.795174   0.999968
2454962.815609   1.000068
2454962.836043   0.999952
2454962.856476   0.999757
2454962.876911   0.999974
2454962.897345   1.000079
2454962.917781   0.999932
2454962.938215   1.000113
2454962.958649   0.999564
2454962.979083   0.999483
2454962.999517   0.999326
2454963.019952   0.999223
2454963.040387   0.999357
2454963.060822   0.999341
2454963.081256   0.999420
2454963.101689   0.999265
2454963.122124   0.999919
2454963.142558   0.999928
2454963.162994   0.999983
2454963.183428   1.000023
2454963.203863   1.000046
2454963.224297   0.999870
2454963.244730   0.999991
2454964.511666   1.000150
2454964.532100   1.000041
2454964.552535   0.999977
2454964.572969   0.999957
2454964.593404   1.000119
2454964.613838   0.999965
2454964.634272   1.000012
2454964.654707   1.000116
2454964.675141   1.000005
2454964.695576   1.000115
2454964.716010   0.999907
2454964.736445   0.999984
2454964.756879   0.999975
2454964.777313   0.999813
2454964.797748   0.999998
2454964.818182   0.999986
2454964.838617   1.000138
2454964.859051   0.999864
2454964.879486   1.000127
2454964.899920   0.999905
2454964.920355   0.999939
2454964.940789   0.999953
2454964.961223   0.999883
2454964.981658   0.999882
2454965.002092   0.999919
2454965.022527   0.999809
2454965.042961   0.999997
2454965.063396   0.999992
2454965.083830   1.000084
2454965.104264   1.000259
2454965.124699   0.999903
2454965.145133   1.000103
2454965.165568   0.999959
2454965.186002   0.999992
2454965.206437   0.999779
2454965.226871   0.999962
2454965.247305   1.000160
2454965.267740   1.000058
2454965.288174   1.000034
2454965.308609   0.999899
2454965.329043   1.000004
2454965.349478   1.000013
2454965.369912   1.000001
2454965.390346   1.000042
2454965.410781   0.999896
2454965.431215   1.000010
2454965.451650   1.000061
2454965.472084   1.000082
2454965.492519   0.999961
2454965.512953   1.000014
2454965.533387   1.000035
2454965.553822   0.999978
2454965.574256   1.000118
2454965.594691   0.999940
2454965.615125   1.000136
2454965.635560   0.999901
2454965.655994   1.000011
2454965.676429   1.000006
2454965.696863   1.000147
2454965.717297   0.999897
2454965.737732   1.000086
2454965.758166   1.000026
2454965.778601   1.000040
2454965.799035   0.999930
2454965.819470   1.000088
2454965.839904   1.000136
2454965.860338   0.999943
2454965.880773   0.999800
2454965.901207   0.999955
2454965.921642   1.000030
2454965.942076   0.999934
2454965.962511   0.999963
2454965.982945   1.000077
2454966.003380   0.999912
2454966.023814   0.999941
2454966.044248   0.999986
2454966.064683   1.000019
2454966.085117   1.000191
2454966.105552   0.999943
2454966.125986   0.999996
2454966.146421   0.999862
2454966.166855   0.999977
2454966.187289   0.999468
2454966.207724   0.999425
2454966.228158   0.999391
2454966.248593   0.999341
2454966.269027   0.999110
2454966.289462   0.999144
2454966.309896   0.999418
2454966.330330   0.999725
2454966.350765   1.000168
2454966.371199   0.999996
2454966.391634   1.000031
2454966.412068   0.999943
2454966.432503   0.999934
2454966.452937   0.999940
2454966.473371   1.000090
2454966.493806   1.000120
2454966.514240   0.999988
2454966.534675   0.999950
2454966.555109   1.000060
2454966.575544   1.000072
2454966.595978   0.999981
2454966.616413   1.000110
2454966.636847   1.000013
2454966.657282   1.000101
2454966.677716   1.000085
2454966.698150   0.999913
2454966.718585   0.999938
2454966.739019   1.000049
2454966.759454   1.000038
2454966.779888   0.999931
2454966.800322   1.000061
2454966.820757   1.000198
2454966.841191   0.999948
2454966.861626   1.000157
2454966.882060   0.999987
2454966.902495   1.000101
2454966.922929   0.999944
2454966.943364   0.999960
2454966.963798   0.999992
2454966.984232   0.999919
2454967.004667   1.000088
2454967.025101   1.000030
2454967.045536   1.000095
2454967.065970   1.000024
2454967.086405   0.999945
2454967.106839   0.999968
2454967.127273   1.000072
2454967.147708   0.999943
2454967.168142   1.000000
2454967.188577   0.999941
2454967.209011   1.000158
2454967.229446   0.999890
2454967.249880   0.999903
2454967.270314   0.999734
2454967.290749   1.000007
2454967.311183   1.000118
2454967.331618   0.999947
2454967.352052   1.000051
2454967.372487   0.999920
2454967.413356   1.000075
2454967.433790   1.000017
2454967.454224   1.000028
2454967.474659   0.999999
2454967.495093   1.000109
2454967.515528   1.000130
2454967.535962   0.999884
2454967.556396   0.999989
2454967.576831   1.000057
2454967.597265   1.000058
2454967.617700   0.999942
2454967.638134   0.999892
2454967.658569   0.999927
2454967.679003   0.999981
2454967.699438   1.000015
2454967.719872   0.999994
2454967.740307   0.999917
2454967.760741   0.999895
2454967.781175   1.000064
2454967.801610   0.999975
2454967.822044   0.999976
2454967.842479   0.999871
2454967.862913   0.999916
2454967.883348   0.999916
2454967.903782   0.999963
2454967.924216   0.999962
2454967.944651   0.999904
2454967.965085   0.999901
2454967.985520   1.000111
2454968.005954   0.999948
2454968.026389   0.999975
2454968.046823   0.999915
2454968.067257   0.999986
2454968.087692   1.000029
2454968.108126   1.000105
2454968.128561   1.000100
2454968.148995   0.999963
2454968.169430   0.999959
2454968.189864   1.000001
2454968.210298   0.999923
2454968.230733   1.000046
2454968.251167   0.999948
2454968.271602   1.000055
2454968.292036   0.999994
2454968.312471   1.000153
2454968.332905   0.999962
2454968.353339   1.000176
2454968.373774   1.000085
2454968.394208   0.999896
2454968.414643   1.000021
2454968.435077   0.999997
2454968.455512   1.000012
2454968.475946   0.999827
2454968.496381   1.000045
2454968.516815   0.999999
2454968.537249   0.999924
2454968.557684   1.000086
2454968.578118   0.999760
2454968.598553   0.999948
2454968.618987   0.999989
2454968.639422   1.000136
2454968.659856   1.000119
2454968.680291   0.999898
2454968.700725   0.999928
2454968.721159   0.999937
2454968.741594   0.999993
2454968.762028   1.000004
2454968.782463   0.999813
2454968.802897   1.000051
2454968.823332   0.999975
2454968.843766   1.000223
2454968.864200   0.999923
2454968.884635   1.000226
2454968.905069   1.000125
2454968.925504   1.000199
2454968.945938   1.000000
2454968.966373   0.999887
2454968.986807   1.000350
2454969.007241   0.999746
2454969.027676   1.000034
2454969.048110   0.999918
2454969.068545   0.999973
2454969.088979   0.999984
2454969.109414   1.000022
2454969.129848   0.999976
2454969.150282   1.000043
2454969.170717   0.999931
2454969.191151   1.000053
2454969.211586   1.000004
2454969.232020   1.000017
2454969.252455   1.000001
2454969.272889   0.999921
2454969.293323   0.999728
2454969.313758   1.000048
2454969.334192   0.999783
2454969.354627   0.999965
2454969.375061   1.000056
2454969.395496   0.999547
2454969.415930   0.999392
2454969.436365   0.999196
2454969.456799   0.999269
2454969.477233   0.999134
2454969.497668   0.999229
2454969.518102   0.999399
2454969.538537   0.999466
2454969.558971   0.999922
2454969.579406   1.000002
2454969.599840   1.000016
2454969.620274   0.999852
2454969.640709   1.000190
2454969.661143   1.000126
2454969.681578   0.999915
2454969.702012   0.999849
2454969.722447   0.999975
2454969.742881   1.000082
2454969.763316   0.999797
2454969.783750   0.999956
2454969.804184   0.999953
2454969.824619   1.000030
2454969.845053   1.000063
2454969.865488   0.999964
2454969.885922   1.000164
2454969.906357   0.999967
2454969.926791   1.000067
2454969.947225   1.000136
2454969.967660   1.000042
2454969.988094   0.999784
2454970.008529   1.000014
2454970.028963   0.999922
2454970.049398   1.000062
2454970.069832   0.999864
2454970.090266   1.000077
2454970.110701   1.000226
2454970.131135   0.999971
2454970.151570   0.999932
2454970.172004   0.999945
2454970.192439   0.999886
2454970.212873   0.999943
2454970.233308   1.000021
2454970.253742   1.000150
2454970.274176   1.000197
2454970.294611   0.999993
2454970.315045   0.999765
2454970.335480   0.999944
2454970.355914   0.999899
2454970.396783   1.000172
2454970.417217   1.000103
2454970.437652   1.000188
2454970.458086   1.000207
2454970.478521   0.999770
2454970.498955   0.999979
2454970.519390   1.000006
2454970.539824   1.000137
2454970.560259   0.999982
2454970.580693   1.000107
2454970.601127   1.000097
2454970.621562   1.000084
2454970.641996   1.000120
2454970.662431   1.000011
2454970.682865   0.999787
2454970.703300   0.999912
2454970.723734   1.000146
2454970.744168   1.000239
2454970.764603   1.000033
2454970.785037   0.999973
2454970.805472   0.999930
2454970.825906   1.000084
2454970.846341   0.999919
2454970.866775   0.999879
2454970.887209   0.999913
2454970.907644   0.999914
2454970.928078   0.999902
2454970.948513   0.999958
2454970.968947   0.999946
2454970.989382   0.999935
2454971.009816   1.000037
2454971.030250   1.000041
2454971.050685   1.000100
2454971.071119   1.000047
2454971.091554   0.999883
2454971.111988   0.999972
2454971.132423   1.000028
2454971.152857   1.000041
2454971.173291   1.000145
2454971.193726   1.000083
2454971.214160   0.999805
2454971.234595   0.999804
2454971.255029   0.999827
2454971.275464   1.000099
2454971.295898   0.999924
2454971.316333   1.000039
2454971.336767   1.000004
2454971.357202   0.999850
2454971.377636   0.999989
2454971.398070   0.999988
2454971.418505   0.999887
2454971.438939   0.999983
2454971.459374   0.999801
2454971.479808   1.000024
2454971.500243   1.000148
2454971.520677   1.000026
2454971.541111   1.000040
2454971.561546   1.000152
2454971.581980   1.000115
2454971.602415   0.999945
2454971.622849   1.000184
2454971.643284   1.000015
2454971.663718   1.000066
2454971.684152   0.999905
2454971.704587   0.999927
2454971.725021   0.999985
2454971.745456   1.000143
2454971.765890   0.999933
2454971.786325   1.000012
2454971.806759   0.999901
2454971.827193   0.999839
2454971.847628   1.000015
2454971.868062   0.999911
2454971.888497   0.999767
2454971.908931   1.000052
2454971.929366   0.999741
2454971.949800   0.999904
2454971.970234   0.999830
2454971.990669   1.000019
2454972.011103   0.999963
2454972.031538   1.000311
2454972.051972   1.000155
2454972.072407   0.999975
2454972.092841   1.000029
2454972.113276   1.000183
2454972.133710   0.999910
2454972.154144   0.999916
2454972.174579   1.000247
2454972.195013   0.999973
2454972.215448   1.000052
2454972.235882   0.999997
2454972.256317   1.000172
2454972.276751   1.000077
2454972.297185   0.999952
2454972.317620   1.000029
2454972.338054   0.999905
2454972.358489   1.000041
2454972.378923   0.999970
2454972.399358   1.000095
2454972.419792   0.999877
2454972.440227   1.000029
2454972.460661   0.999983
2454972.481095   0.999890
2454972.501530   1.000021
2454972.521964   0.999841
2454972.542399   1.000152
2454972.562833   0.999881
2454972.583268   1.000090
2454972.603702   0.999640
2454972.624136   0.999369
2454972.644571   0.999144
2454972.665005   0.999194
2454972.685440   0.999195
2454972.705874   0.999218
2454972.726309   0.999431
2454972.746743   0.999272
2454972.767177   0.999955
2454972.787612   0.999998
2454972.808046   0.999926
2454972.828481   0.999916
2454972.848915   1.000068
2454972.869350   1.000069
2454972.889784   0.999905
2454972.910218   1.000075
2454972.930653   1.000073
2454972.951087   1.000039
2454972.971522   1.000003
2454972.991956   1.000074
2454973.012391   1.000006
2454973.032825   0.999912
2454973.053260   0.999964
2454973.073694   0.999919
2454973.094128   1.000055
2454973.114563   0.999762
2454973.134997   1.000082
2454973.155432   0.999869
2454973.175866   1.000492
2454973.196301   0.999941
2454973.216735   1.000074
2454973.237169   1.000016
2454973.257604   0.999927
2454973.278038   1.000212
2454973.298473   0.999892
2454973.318907   1.000235
2454973.339342   0.999955
2454973.380210   0.999873
2454973.400645   0.999962
2454973.421079   0.999978
2454973.441514   1.000023
2454973.461948   1.000066
2454973.482383   0.999946
2454973.502817   0.999974
2454973.523251   0.999978
2454973.543686   1.000147
2454973.564120   0.999978
2454973.584555   1.000117
2454973.604989   1.000028
2454973.625424   1.000037
2454973.645858   1.000149
2454973.666292   0.999926
2454973.686727   1.000029
2454973.707161   1.000094
2454973.727596   1.000047
2454973.748030   1.000126
2454973.768465   1.000041
2454973.788899   1.000073
2454973.809334   0.999928
2454973.829768   0.999977
2454973.850203   0.999987
2454973.870637   1.000054
2454973.891071   0.999839
2454973.911506   0.999997
2454973.931940   0.999981
2454973.952375   0.999992
2454973.972809   0.999863
2454973.993243   1.000081
2454974.013678   1.000125
2454974.034112   1.000025
2454974.054547   1.000134
2454974.074981   0.999932
2454974.095416   1.000034
2454974.115850   1.000053
2454974.136285   1.000110
2454974.156719   1.000024
2454974.177153   0.999947
2454974.197588   0.999993
2454974.218022   1.000119
2454974.238457   1.000151
2454974.258891   0.999967
2454974.279326   0.999884
2454974.299760   0.999854
2454974.320194   0.999917
2454974.340629   0.999904
2454974.361063   1.000014
2454974.381498   0.999947
2454974.401932   0.999829
2454974.422367   1.000060
2454974.442801   0.999912
2454974.463235   1.000007
2454974.483670   0.999984
2454974.504104   1.000043
2454974.524539   0.999949
2454974.544973   1.000114
2454974.565408   0.999928
2454974.585842   0.999912
2454974.606277   1.000024
2454974.626711   1.000055
2454974.647145   1.000100
2454974.667580   0.999952
2454974.688014   0.999996
2454974.708449   0.999910
2454974.728883   0.999974
2454974.749318   0.999976
2454974.769752   1.000078
2454974.790186   0.999973
2454974.810621   1.000050
2454974.831055   0.999873
2454974.851490   0.999878
2454974.871924   0.999973
2454974.892359   0.999984
2454974.912793   1.000144
2454974.933228   1.000070
2454974.953662   1.000085
2454974.974096   0.999936
2454974.994531   0.999826
2454975.014965   0.999920
2454975.035400   0.999861
2454975.055834   1.000057
2454975.076269   1.000021
2454975.096703   1.000242
2454975.117137   1.000005
2454975.137572   1.000174
2454975.158006   1.000002
2454975.178441   0.999957
2454975.198875   1.000069
2454975.219310   0.999934
2454975.239744   0.999794
2454975.260178   1.000181
2454975.280613   0.999847
2454975.301047   0.999877
2454975.321482   1.000026
2454975.341916   1.000014
2454975.362351   1.000032
2454975.382785   0.999926
2454975.403219   1.000010
2454975.423654   0.999933
2454975.444088   1.000045
2454975.464523   0.999946
2454975.484957   0.999860
2454975.505392   0.999905
2454975.525826   0.999867
2454975.546261   1.000031
2454975.566695   0.999922
2454975.587129   1.000146
2454975.607564   0.999936
2454975.627998   0.999853
2454975.648433   1.000024
2454975.668867   0.999901
2454975.689302   1.000022
2454975.709736   1.000049
2454975.730170   0.999713
2454975.750605   1.000074
2454975.771039   1.000053
2454975.791474   1.000037
2454975.811908   0.999844
2454975.832343   0.999360
2454975.852777   0.999209
2454975.873212   0.999302
2454975.893646   0.999369
2454975.914080   0.999298
2454975.934515   0.999558
2454975.954949   0.999083
2454975.975384   0.999873
2454975.995818   1.000134
2454976.016253   0.999842
2454976.036687   1.000054
2454976.057121   1.000134
2454976.077556   0.999918
2454976.097990   1.000113
2454976.118425   0.999976
2454976.138859   0.999908
2454976.159294   0.999769
2454976.179728   0.999938
2454976.200162   0.999993
2454976.220597   0.999875
2454976.241031   0.999825
2454976.261466   0.999902
2454976.281900   1.000101
2454976.302335   0.999989
2454976.322769   0.999995
2454976.363638   0.999899
2454976.384072   0.999942
2454976.404507   1.000026
2454976.424941   1.000214
2454976.445376   1.000019
2454976.465810   1.000037
2454976.486244   0.999909
2454976.506679   1.000069
2454976.527113   1.000092
2454976.547548   1.000241
2454976.567982   1.000146
2454976.588417   1.000069
2454976.608851   1.000116
2454976.629286   1.000196
2454976.649720   1.000014
2454976.670155   1.000016
2454976.690589   1.000015
2454976.711023   0.999884
2454976.731458   1.000213
2454976.751892   1.000019
2454976.772327   0.999946
2454976.792761   0.999886
2454976.813195   1.000062
2454976.833630   0.999997
2454976.854064   0.999916
2454976.874499   0.999865
2454976.894933   0.999874
2454976.915368   1.000059
2454976.935802   0.999949
2454976.956237   1.000084
2454976.976671   0.999880
2454976.997105   1.000114
2454977.017540   0.999944
2454977.037974   1.000090
2454977.058409   0.999943
2454977.078843   1.000158
2454977.099278   0.999982
